Column1;Column2;Column3
SW[1.000000] HW[1.100000] Date[1970-01-01 00:00:00];;
Timestamp; FSR1; FSR2
17674;969;3
17678;967;4
17681;968;3
17685;969;3
17689;968;4
17692;968;2
17696;968;3
17700;968;3
17703;960;3
17707;960;3
17710;967;2
17714;960;2
17718;960;2
17721;959;4
17725;966;3
17729;966;3
17732;959;5
17736;959;4
17740;959;3
17743;958;3
17747;958;4
17751;957;5
17754;958;4
17758;957;4
17762;958;4
17765;959;4
17769;957;3
17772;956;2
17776;957;3
17780;957;5
17783;956;4
17787;956;5
17791;957;4
17794;956;4
17798;956;4
17802;955;4
17805;955;4
17809;955;5
17813;956;3
17816;956;4
17820;955;3
17823;954;5
17827;954;2
17831;953;2
17834;954;3
17838;954;5
17842;956;4
17845;955;4
17849;954;5
17853;955;2
17856;954;4
17860;954;4
17864;953;4
17867;954;4
17871;954;2
17875;953;3
17878;952;4
17882;954;3
17885;952;3
17889;951;3
17893;953;3
17896;952;1
17900;951;5
17904;939;27
17907;922;61
17911;890;170
17915;878;220
17918;874;254
17922;874;282
17926;893;700
17929;919;1259
17933;937;1693
17936;953;2024
17940;958;2281
17944;968;2415
17947;971;2536
17951;975;2680
17955;985;2794
17958;986;2909
17962;989;3022
17966;999;3136
17969;1002;3273
17973;1007;3383
17977;1008;3464
17980;1017;3533
17984;1018;3600
17988;1020;3648
17991;1022;3693
17995;1033;3728
17998;1034;3760
18002;1037;3791
18006;1040;3817
18009;1048;3834
18013;1051;3848
18017;1054;3863
18020;1064;3869
18024;1068;3883
18028;1080;3900
18031;1082;3913
18035;1087;3919
18039;1095;3931
18042;1097;3944
18046;1099;3948
18050;1101;3960
18053;1104;3961
18057;1114;3965
18060;1116;3965
18064;1119;3963
18068;1128;3965
18071;1130;3967
18075;1132;3967
18079;1134;3975
18082;1144;3974
18086;1147;3964
18090;1149;3967
18093;1242;3964
18097;1339;3963
18101;1431;3961
18104;1533;3962
18108;1660;3963
18111;1710;3965
18115;1801;3965
18119;1864;3966
18122;1935;3967
18126;1994;3975
18130;2063;3976
18133;2121;3977
18137;2170;3976
18141;2222;3975
18144;2282;3966
18148;2318;3967
18152;2350;3966
18155;2396;3963
18159;2445;3961
18163;2490;3960
18166;2526;3950
18170;2599;3946
18173;2638;3934
18177;2688;3930
18181;2713;3926
18184;2746;3913
18188;2778;3901
18192;2800;3897
18195;2830;3895
18199;2873;3882
18203;2894;3871
18206;2924;3865
18210;2941;3852
18214;2970;3835
18217;3003;3823
18221;3020;3817
18224;3053;3801
18228;3069;3787
18232;3101;3774
18235;3117;3757
18239;3135;3740
18243;3151;3724
18246;3176;3707
18250;3192;3691
18254;3197;3674
18257;3211;3645
18261;3229;3627
18265;3245;3608
18268;3260;3578
18272;3272;3549
18276;3280;3519
18279;3291;3496
18283;3305;3464
18286;3319;3439
18290;3324;3416
18294;3337;3373
18297;3339;3355
18301;3357;3328
18305;3369;3306
18308;3374;3279
18312;3385;3258
18316;3399;3226
18319;3404;3198
18323;3415;3176
18327;3421;3148
18330;3433;3117
18334;3435;3084
18338;3440;3064
18341;3454;3035
18345;3463;3017
18348;3466;2984
18352;3469;2958
18356;3480;2938
18359;3483;2923
18363;3485;2891
18367;3496;2878
18370;3500;2863
18374;3504;2857
18378;3515;2842
18381;3516;2830
18385;3519;2814
18389;3528;2799
18392;3532;2783
18396;3533;2767
18399;3544;2762
18403;3545;2749
18407;3548;2733
18410;3550;2711
18414;3559;2696
18418;3562;2680
18421;3564;2666
18425;3566;2653
18429;3576;2649
18432;3578;2634
18436;3579;2622
18440;3581;2604
18443;3582;2600
18447;3593;2589
18451;3595;2552
18454;3595;2527
18458;3598;2511
18461;3607;2475
18465;3608;2464
18469;3608;2458
18472;3611;2430
18476;3613;2410
18480;3615;2393
18483;3616;2366
18487;3625;2349
18491;3628;2345
18494;3639;2328
18498;3640;2284
18502;3643;2248
18505;3646;2175
18509;3656;2142
18512;3659;2103
18516;3662;2064
18520;3672;2025
18523;3674;1964
18527;3675;1883
18531;3677;1834
18534;3689;1783
18538;3690;1712
18542;3692;1630
18545;3694;1527
18549;3704;1400
18553;3707;1308
18556;3707;1197
18560;3711;1104
18564;3720;1035
18567;3724;983
18571;3735;959
18574;3737;956
18578;3741;954
18582;3753;944
18585;3753;943
18589;3756;939
18593;3757;937
18596;3767;927
18600;3770;925
18604;3772;923
18607;3775;920
18611;3785;911
18615;3785;908
18618;3789;907
18622;3790;904
18625;3790;894
18629;3800;890
18633;3801;879
18636;3801;876
18640;3803;872
18644;3805;860
18647;3806;846
18651;3815;842
18655;3816;828
18658;3820;812
18662;3820;796
18666;3820;779
18669;3830;762
18673;3830;733
18677;3832;703
18680;3834;679
18684;3834;650
18687;3838;618
18691;3840;574
18695;3850;538
18698;3854;493
18702;3864;457
18706;3867;414
18709;3869;391
18713;3879;360
18717;3881;331
18720;3886;288
18724;3896;254
18728;3898;233
18731;3899;192
18735;3912;155
18739;3914;138
18742;3916;122
18746;3917;105
18749;3929;80
18753;3927;77
18757;3931;75
18760;3931;71
18764;3930;58
18768;3934;17
18771;3934;17
18775;3933;8
18779;3930;16
18782;3929;7
18786;3928;4
18790;3918;4
18793;3912;5
18797;3899;4
18800;3886;5
18804;3871;4
18808;3850;2
18811;3821;3
18815;3799;4
18819;3768;2
18822;3742;3
18826;3720;2
18830;3675;2
18833;3655;3
18837;3613;2
18841;3561;2
18844;3528;3
18848;3486;2
18852;3454;2
18855;3417;3
18859;3358;2
18862;3326;1
18866;3295;4
18870;3260;2
18873;3182;1
18877;3145;3
18881;3112;4
18884;3070;4
18888;3035;2
18892;2984;3
18895;2927;2
18899;2890;4
18903;2831;2
18906;2796;2
18910;2730;2
18913;2695;2
18917;2684;2
18921;2634;3
18924;2586;2
18928;2538;2
18932;2448;3
18935;2393;4
18939;2312;1
18943;2203;3
18946;2064;1
18950;2008;3
18954;1931;2
18957;1867;4
18961;1785;1
18965;1706;2
18968;1599;3
18972;1483;3
18975;1391;2
18979;1296;2
18983;1211;2
18986;1096;3
18990;1038;1
18994;1035;3
18997;1022;4
19001;1021;3
19005;1016;3
19008;1015;2
19012;1002;4
19016;1002;2
19019;998;4
19023;988;4
19026;987;4
19030;984;2
19034;973;2
19037;974;2
19041;973;3
19045;974;1
19048;974;2
19052;973;3
19056;971;3
19059;971;0
19063;970;3
19067;969;3
19070;970;2
19074;969;3
19078;968;1
19081;968;1
19085;967;2
19088;967;3
19092;966;2
19096;966;3
19099;959;2
19103;959;3
19107;957;2
19110;957;1
19114;957;2
19118;958;2
19121;956;3
19125;956;3
19129;955;3
19132;955;3
19136;954;4
19140;954;1
19143;953;3
19147;953;2
19150;954;3
19154;953;4
19158;952;1
19161;952;2
19165;953;3
19169;952;2
19172;943;4
19176;951;2
19180;951;3
19183;943;2
19187;943;3
19191;943;3
19194;941;2
19198;941;3
19201;942;3
19205;942;4
19209;941;3
19212;941;1
19216;942;5
19220;941;2
19223;940;2
19227;940;3
19231;942;1
19234;940;2
19238;940;2
19242;940;3
19245;939;2
19249;940;2
19253;940;4
19256;940;3
19260;941;4
19263;938;3
19267;938;1
19271;939;0
19274;939;2
19278;937;1
19282;937;3
19285;938;4
19289;938;4
19293;937;4
19296;939;1
19300;938;1
19304;938;2
19307;936;3
19311;939;1
19314;938;3
19318;938;3
19322;937;2
19325;937;2
19329;936;3
19333;936;3
19336;937;4
19340;936;3
19344;936;2
19347;936;2
19351;928;2
19355;936;1
19358;935;2
19362;927;2
19366;936;2
19369;927;3
19373;935;0
19376;935;3
19380;926;2
19384;925;2
19387;927;2
19391;926;3
19395;925;0
19398;926;3
19402;926;2
19406;926;1
19409;924;1
19413;925;2
19417;927;2
19420;925;0
19424;924;3
19427;925;2
19431;925;3
19435;924;3
19438;925;1
19442;925;2
19446;925;3
19449;924;4
19453;924;3
19457;924;3
19460;924;3
19464;924;3
19468;923;4
19471;923;5
19475;923;4
19479;923;3
19482;924;1
19486;921;4
19489;923;3
19493;922;2
19497;923;3
19500;921;4
19504;921;2
19508;923;4
19511;922;3
19515;922;3
19519;922;3
19522;922;4
19526;920;2
19530;922;3
19533;922;3
19537;922;4
19541;921;4
19544;921;2
19548;922;5
19551;921;8
19555;920;6
19559;908;24
19562;906;43
19566;874;127
19570;861;171
19573;845;231
19577;845;332
19581;874;878
19584;904;1500
19588;920;1915
19592;935;2172
19595;941;2412
19599;944;2543
19602;952;2684
19606;956;2806
19610;957;2911
19613;966;3001
19617;960;3067
19621;968;3150
19624;969;3240
19628;972;3326
19632;974;3419
19635;983;3511
19639;984;3595
19643;987;3660
19646;987;3709
19650;990;3760
19654;992;3800
19657;999;3824
19661;1001;3848
19664;1004;3868
19668;1003;3884
19672;1007;3899
19675;1006;3913
19679;1016;3916
19683;1017;3929
19686;1019;3931
19690;1020;3934
19694;1032;3944
19697;1033;3946
19701;1036;3948
19705;1036;3963
19708;1038;3968
19712;1040;3978
19715;1048;3981
19719;1051;3996
19723;1052;4011
19726;1063;4023
19730;1066;4031
19734;1068;4042
19737;1069;4054
19741;1079;4061
19745;1082;4072
19748;1083;4087
19752;1086;4095
19756;1095;4095
19759;1097;4095
19763;1100;4095
19767;1102;4095
19770;1112;4095
19774;1114;4095
19777;1116;4095
19781;1117;4095
19785;1120;4095
19788;1128;4095
19792;1128;4095
19796;1130;4095
19799;1132;4095
19803;1134;4095
19807;1134;4095
19810;1144;4095
19814;1145;4095
19818;1145;4095
19821;1208;4095
19825;1272;4095
19828;1327;4095
19832;1389;4095
19836;1436;4095
19839;1497;4095
19843;1560;4095
19847;1630;4095
19850;1688;4095
19854;1757;4095
19858;1801;4095
19861;1854;4095
19865;1885;4095
19869;1903;4095
19872;1944;4095
19876;1966;4095
19880;2010;4095
19883;2056;4095
19887;2076;4095
19890;2104;4095
19894;2153;4095
19898;2172;4088
19901;2205;4077
19905;2233;4072
19909;2265;4061
19912;2288;4055
19916;2334;4043
19920;2361;4029
19923;2397;4024
19927;2425;4012
19931;2460;4000
19934;2506;3993
19938;2538;3979
19942;2572;3965
19945;2589;3950
19949;2624;3945
19952;2650;3931
19956;2666;3917
19960;2688;3904
19963;2712;3895
19967;2733;3881
19971;2765;3869
19974;2794;3865
19978;2815;3853
19982;2827;3839
19985;2844;3833
19989;2872;3819
19993;2891;3804
19996;2905;3801
20000;2920;3789
20003;2926;3784
20007;2953;3773
20011;2967;3768
20014;2974;3758
20018;3000;3743
20022;3015;3739
20025;3020;3726
20029;3038;3719
20033;3064;3706
20036;3070;3695
20040;3083;3688
20044;3100;3676
20047;3130;3660
20051;3144;3657
20055;3160;3644
20058;3167;3642
20062;3192;3629
20065;3208;3626
20069;3215;3613
20073;3227;3609
20076;3239;3594
20080;3243;3579
20084;3256;3562
20087;3262;3546
20091;3272;3531
20095;3276;3519
20098;3289;3511
20102;3304;3486
20106;3308;3472
20109;3322;3466
20113;3327;3450
20116;3338;3433
20120;3356;3415
20124;3359;3390
20127;3370;3371
20131;3384;3355
20135;3390;3340
20138;3403;3322
20142;3407;3309
20146;3419;3294
20149;3422;3263
20153;3434;3244
20157;3446;3228
20160;3440;3209
20164;3452;3180
20168;3464;3162
20171;3468;3135
20175;3480;3104
20178;3485;3072
20182;3497;3048
20186;3498;3005
20189;3504;2971
20193;3514;2942
20197;3519;2923
20200;3528;2887
20204;3535;2846
20208;3545;2798
20211;3547;2766
20215;3559;2733
20219;3566;2697
20222;3577;2665
20226;3581;2640
20229;3595;2608
20233;3599;2586
20237;3610;2528
20240;3613;2478
20244;3624;2393
20248;3625;2301
20251;3628;2171
20255;3630;2105
20259;3642;1966
20262;3645;1835
20266;3646;1704
20270;3647;1544
20273;3656;1387
20277;3660;1244
20281;3662;1120
20284;3671;1033
20288;3673;1017
20291;3676;1006
20295;3688;999
20299;3689;987
20302;3692;975
20306;3694;972
20310;3707;959
20313;3709;956
20317;3719;953
20321;3722;941
20324;3726;936
20328;3737;923
20332;3739;911
20335;3752;907
20339;3753;893
20343;3757;888
20346;3767;875
20350;3770;861
20353;3774;856
20357;3785;842
20361;3792;827
20364;3801;812
20368;3807;796
20372;3818;778
20375;3821;749
20379;3831;716
20383;3834;684
20386;3838;656
20390;3851;632
20394;3864;602
20397;3866;574
20401;3879;551
20404;3882;523
20408;3887;495
20412;3900;475
20415;3911;454
20419;3915;425
20423;3919;396
20426;3929;378
20430;3934;361
20434;3944;335
20437;3948;315
20441;3960;299
20445;3961;271
20448;3965;253
20452;3974;233
20456;3978;205
20459;3980;200
20463;3981;187
20466;3993;120
20470;3995;103
20474;3999;75
20477;4006;58
20481;4008;42
20485;4010;29
20488;4011;27
20492;4011;20
20496;4011;18
20499;4010;6
20503;4012;5
20507;4010;5
20510;4009;3
20514;3999;4
20517;3997;3
20521;3993;4
20525;3982;4
20528;3976;6
20532;3963;4
20536;3948;2
20539;3929;3
20543;3898;3
20547;3868;3
20550;3836;2
20554;3806;1
20558;3784;2
20561;3742;3
20565;3691;2
20569;3647;3
20572;3629;2
20576;3597;2
20579;3566;1
20583;3544;3
20587;3531;4
20590;3501;3
20594;3465;3
20598;3423;2
20601;3375;2
20605;3342;3
20609;3308;3
20612;3262;3
20616;3242;2
20620;3199;1
20623;3159;3
20627;3113;1
20631;3069;2
20634;3022;2
20638;2972;2
20641;2905;2
20645;2863;2
20649;2799;3
20652;2746;2
20656;2699;2
20660;2648;3
20663;2558;2
20667;2492;2
20671;2399;1
20674;2295;3
20678;2201;2
20682;2095;3
20685;1967;1
20689;1900;2
20692;1849;2
20696;1742;2
20700;1658;3
20703;1567;2
20707;1481;2
20711;1354;3
20714;1271;3
20718;1176;3
20722;1070;3
20725;1040;2
20729;1038;2
20733;1035;3
20736;1032;2
20740;1021;2
20744;1017;2
20747;1006;3
20751;1003;3
20754;999;3
20758;990;2
20762;988;3
20765;987;4
20769;986;2
20773;985;2
20776;984;2
20780;984;3
20784;985;1
20787;983;2
20791;976;3
20795;975;2
20798;975;1
20802;973;2
20805;972;2
20809;972;3
20813;973;3
20816;972;1
20820;971;1
20824;971;1
20827;969;2
20831;970;3
20835;971;2
20838;969;1
20842;968;3
20846;967;2
20849;969;1
20853;967;2
20857;967;1
20860;966;3
20864;967;2
20867;960;3
20871;967;2
20875;959;0
20878;957;2
20882;957;1
20886;960;4
20889;957;1
20893;958;3
20897;956;2
20900;956;3
20904;955;2
20908;956;2
20911;955;2
20915;954;2
20918;955;3
20922;956;2
20926;954;2
20929;954;2
20933;953;2
20937;955;2
20940;953;2
20944;952;2
20948;953;3
20951;953;2
20955;952;3
20959;952;2
20962;950;3
20966;952;3
20970;944;3
20973;951;3
20977;943;2
20980;943;3
20984;942;1
20988;942;3
20991;942;3
20995;941;2
20999;942;2
21002;941;3
21006;941;2
21010;941;0
21013;943;3
21017;950;3
21021;940;3
21024;941;2
21028;940;2
21032;940;2
21035;940;2
21039;940;3
21042;941;1
21046;939;2
21050;939;3
21053;939;3
21057;939;2
21061;939;2
21064;939;3
21068;938;1
21072;939;3
21075;938;2
21079;938;3
21083;938;3
21086;938;4
21090;937;3
21093;936;3
21097;938;4
21101;936;2
21104;938;4
21108;937;3
21112;937;3
21115;936;2
21119;936;2
21123;928;1
21126;936;2
21130;935;3
21134;935;3
21137;935;3
21141;927;2
21145;936;3
21148;927;3
21152;936;3
21155;935;3
21159;926;4
21163;926;4
21166;925;4
21170;927;3
21174;926;3
21177;928;2
21181;927;4
21185;927;3
21188;925;3
21192;926;2
21196;925;3
21199;925;4
21203;925;2
21207;925;4
21210;926;4
21214;925;3
21217;925;2
21221;925;2
21225;925;4
21228;924;5
21232;923;3
21236;924;3
21239;924;2
21243;924;3
21247;924;2
21250;925;4
21254;923;3
21258;924;2
21261;923;4
21265;922;3
21268;924;2
21272;923;4
21276;925;3
21279;923;4
21283;925;5
21287;910;28
21290;896;75
21294;877;126
21298;864;170
21301;861;215
21305;858;240
21309;856;267
21312;861;541
21316;887;1002
21319;909;1567
21323;925;1902
21327;936;2141
21330;950;2409
21334;956;2567
21338;957;2714
21341;967;2842
21345;969;2954
21349;971;3065
21352;974;3168
21356;985;3293
21360;989;3399
21363;988;3496
21367;991;3576
21371;1002;3656
21374;1003;3710
21378;1003;3769
21381;1003;3804
21385;1001;3835
21389;1000;3863
21392;1001;3883
21396;1002;3899
21400;1004;3919
21403;1006;3935
21407;1008;3949
21411;1015;3951
21414;1019;3962
21418;1022;3974
21422;1032;3978
21425;1033;3994
21429;1037;3999
21433;1038;4012
21436;1050;4023
21440;1051;4025
21443;1053;4024
21447;1064;4030
21451;1066;4038
21454;1069;4040
21458;1081;4048
21462;1083;4060
21465;1086;4070
21469;1096;4075
21473;1098;4078
21476;1101;4079
21480;1111;4090
21484;1112;4091
21487;1116;4093
21491;1117;4095
21494;1193;4095
21498;1307;4095
21502;1384;4095
21505;1482;4095
21509;1597;4095
21513;1693;4095
21516;1771;4095
21520;1834;4095
21524;1901;4095
21527;1952;4095
21531;2009;4095
21535;2046;4095
21538;2104;4095
21542;2142;4095
21546;2190;4095
21549;2217;4095
21553;2270;4095
21556;2313;4095
21560;2344;4090
21564;2375;4087
21567;2411;4072
21571;2462;4061
21575;2508;4056
21578;2568;4044
21582;2615;4040
21586;2666;4040
21589;2701;4028
21593;2745;4024
21597;2781;4011
21600;2824;3997
21604;2846;3983
21607;2873;3977
21611;2906;3963
21615;2936;3946
21618;2958;3931
21622;2984;3919
21626;3002;3911
21629;3020;3885
21633;3035;3870
21637;3066;3854
21640;3085;3837
21644;3112;3820
21648;3132;3807
21651;3145;3787
21655;3161;3767
21659;3191;3742
21662;3199;3726
21666;3223;3705
21669;3242;3680
21673;3260;3672
21677;3276;3644
21680;3280;3614
21684;3295;3583
21688;3320;3566
21691;3326;3546
21695;3341;3518
21699;3358;3499
21702;3374;3482
21706;3386;3455
21710;3391;3447
21713;3403;3432
21717;3416;3417
21720;3422;3405
21724;3432;3386
21728;3436;3370
21731;3449;3353
21735;3456;3336
21739;3465;3325
21742;3481;3309
21746;3487;3305
21750;3498;3292
21753;3512;3280
21757;3513;3264
21761;3518;3245
21764;3528;3231
21768;3534;3214
21772;3545;3210
21775;3546;3198
21779;3551;3182
21782;3563;3176
21786;3567;3151
21790;3578;3145
21793;3581;3117
21797;3584;3102
21801;3594;3084
21804;3598;3056
21808;3609;3033
21812;3610;3007
21815;3614;2987
21819;3614;2970
21823;3625;2953
21826;3628;2924
21830;3631;2904
21834;3643;2876
21837;3647;2846
21841;3658;2825
21844;3660;2797
21848;3672;2764
21852;3677;2744
21855;3678;2712
21859;3691;2679
21863;3692;2633
21866;3695;2603
21870;3706;2538
21874;3708;2477
21877;3710;2423
21881;3722;2367
21885;3727;2270
21888;3736;2171
21892;3741;2075
21895;3750;1920
21899;3753;1819
21903;3758;1726
21906;3768;1595
21910;3771;1451
21914;3774;1293
21917;3785;1150
21921;3788;1052
21925;3800;1005
21928;3805;1002
21932;3816;988
21936;3820;985
21939;3823;973
21943;3835;969
21947;3838;958
21950;3850;955
21954;3853;952
21957;3865;941
21961;3866;938
21965;3879;926
21968;3884;922
21972;3887;910
21976;3897;904
21979;3901;891
21983;3912;876
21987;3916;872
21990;3920;859
21994;3930;841
21998;3934;825
22001;3935;808
22005;3946;781
22008;3948;748
22012;3959;713
22016;3961;669
22019;3963;634
22023;3966;586
22027;3976;539
22030;3981;480
22034;3982;445
22038;3993;394
22041;3997;349
22045;4008;283
22049;4011;248
22052;4013;223
22056;4025;187
22060;4028;144
22063;4029;122
22067;4039;105
22070;4042;71
22074;4043;58
22078;4044;42
22081;4056;27
22085;4056;20
22089;4058;18
22092;4059;6
22096;4060;5
22100;4061;3
22103;4060;5
22107;4061;6
22111;4062;4
22114;4062;5
22118;4060;4
22121;4058;4
22125;4058;4
22129;4059;4
22132;4055;3
22136;4045;3
22140;4042;5
22143;4030;3
22147;4025;3
22151;4013;4
22154;4007;2
22158;3992;2
22162;3965;2
22165;3946;4
22169;3928;2
22173;3899;4
22176;3867;2
22180;3835;4
22183;3800;2
22187;3738;2
22191;3690;3
22194;3645;1
22198;3613;3
22202;3592;1
22205;3576;2
22209;3543;2
22213;3500;3
22216;3465;2
22220;3420;1
22224;3384;2
22227;3352;2
22231;3307;2
22235;3272;2
22238;3231;2
22242;3183;4
22245;3134;2
22249;3072;3
22253;3033;4
22256;2984;2
22260;2926;1
22264;2873;4
22267;2765;3
22271;2685;2
22275;2588;2
22278;2478;4
22282;2349;2
22286;2221;3
22289;2120;3
22293;2027;4
22296;1913;2
22300;1787;3
22304;1672;2
22307;1564;2
22311;1431;2
22315;1323;3
22318;1165;1
22322;1085;1
22326;1080;1
22329;1069;1
22333;1064;0
22337;1055;2
22340;1051;3
22344;1040;2
22348;1036;3
22351;1032;2
22355;1021;3
22358;1017;3
22362;1015;2
22366;1016;1
22369;1006;2
22373;1006;2
22377;1006;1
22380;1004;2
22384;1005;2
22388;1004;2
22391;1004;4
22395;1002;2
22399;1002;2
22402;1002;2
22406;1000;3
22409;1001;2
22413;1001;3
22417;999;2
22420;1000;2
22424;991;2
22428;991;2
22431;990;4
22435;992;3
22439;989;2
22442;990;2
22446;989;3
22450;988;2
22453;988;3
22457;988;3
22461;987;3
22464;986;1
22468;987;2
22471;985;3
22475;986;3
22479;985;2
22482;984;2
22486;984;3
22490;985;2
22493;984;1
22497;984;3
22501;984;3
22504;984;3
22508;974;3
22512;982;3
22515;974;2
22519;975;3
22522;975;2
22526;974;3
22530;974;3
22533;973;2
22537;972;3
22541;972;2
22544;972;4
22548;973;3
22552;971;0
22555;971;2
22559;971;3
22563;972;2
22566;970;3
22570;969;2
22574;969;2
22577;969;2
22581;969;3
22584;969;2
22588;969;3
22592;968;3
22595;969;3
22599;968;2
22603;969;1
22606;968;3
22610;968;2
22614;968;3
22617;967;2
22621;968;3
22625;967;2
22628;967;2
22632;968;1
22636;959;2
22639;966;2
22643;966;1
22646;958;2
22650;958;2
22654;958;1
22657;958;3
22661;958;4
22665;957;2
22668;958;1
22672;958;4
22676;957;3
22679;957;3
22683;956;3
22687;955;3
22690;956;3
22694;956;3
22697;956;4
22701;956;3
22705;955;4
22708;954;3
22712;954;4
22716;955;2
22719;954;4
22723;955;4
22727;954;3
22730;954;2
22734;952;3
22738;955;3
22741;954;4
22745;953;1
22749;953;3
22752;952;3
22756;952;3
22759;952;2
22763;952;2
22767;952;3
22770;952;3
22774;952;2
22778;952;4
22781;952;3
22785;951;3
22789;952;3
22792;952;3
22796;952;2
22800;944;4
22803;952;3
22807;942;2
22810;943;3
22814;951;3
22818;950;2
22821;942;4
22825;951;4
22829;944;4
22832;942;4
22836;951;3
22840;940;4
22843;920;71
22847;878;185
22851;863;233
22854;864;272
22858;878;639
22862;908;1215
22865;937;1720
22869;953;2078
22872;959;2362
22876;973;2587
22880;984;2790
22883;987;2911
22887;989;3033
22891;990;3132
22894;999;3223
22898;991;3320
22902;991;3422
22905;991;3531
22909;999;3631
22913;1000;3721
22916;1000;3786
22920;1002;3834
22924;1002;3880
22927;1003;3920
22931;1003;3960
22934;1003;3992
22938;1003;4008
22942;1006;4024
22945;1015;4027
22949;1020;4027
22953;1023;4024
22956;1035;4023
22960;1039;4015
22964;1050;4025
22967;1054;4029
22971;1068;4042
22975;1070;4047
22978;1082;4057
22982;1088;4058
22985;1098;4058
22989;1111;4059
22993;1115;4061
22996;1119;4060
23000;1129;4059
23004;1133;4058
23007;1143;4057
23011;1146;4056
23015;1149;4045
23018;1323;4046
23022;1501;4044
23026;1679;4044
23029;1834;4042
23033;1944;4040
23037;2029;4030
23040;2152;4027
23044;2231;4023
23047;2314;4014
23051;2393;4008
23055;2460;3998
23058;2506;3991
23062;2555;3977
23066;2616;3961
23069;2648;3946
23073;2696;3932
23077;2729;3916
23080;2750;3901
23084;2780;3885
23088;2815;3866
23091;2844;3839
23095;2873;3824
23098;2892;3806
23102;2920;3789
23106;2936;3769
23109;2951;3743
23113;2957;3725
23117;2972;3706
23120;2990;3689
23124;3003;3658
23128;3022;3640
23131;3048;3612
23135;3066;3595
23139;3082;3567
23142;3101;3546
23146;3116;3527
23150;3127;3499
23153;3145;3478
23157;3168;3451
23160;3180;3417
23164;3193;3386
23168;3199;3359
23171;3211;3326
23175;3226;3305
23179;3243;3273
23182;3257;3243
23186;3271;3209
23190;3279;3192
23193;3289;3165
23197;3305;3144
23201;3308;3114
23204;3324;3083
23208;3342;3063
23211;3350;3034
23215;3354;3002
23219;3368;2984
23222;3370;2954
23226;3374;2925
23230;3384;2906
23233;3386;2890
23237;3392;2875
23241;3402;2862
23244;3408;2846
23248;3416;2840
23252;3423;2815
23255;3434;2800
23259;3439;2797
23263;3455;2790
23266;3467;2777
23270;3481;2765
23273;3486;2760
23277;3498;2749
23281;3512;2735
23284;3518;2728
23288;3529;2718
23292;3531;2702
23295;3544;2696
23299;3548;2666
23303;3550;2652
23306;3563;2635
23310;3568;2617
23314;3578;2587
23317;3581;2558
23321;3592;2527
23325;3594;2478
23328;3597;2440
23332;3599;2384
23335;3608;2351
23339;3608;2300
23343;3611;2264
23346;3623;2252
23350;3625;2216
23354;3628;2155
23357;3641;2093
23361;3641;2023
23365;3646;1960
23368;3657;1870
23372;3657;1773
23376;3660;1705
23379;3664;1628
23383;3675;1513
23386;3677;1392
23390;3679;1262
23394;3691;1134
23397;3691;1081
23401;3704;1002
23405;3709;983
23408;3721;973
23412;3735;969
23416;3740;959
23419;3742;955
23423;3753;952
23427;3758;944
23430;3760;940
23434;3773;938
23438;3785;936
23441;3790;925
23445;3801;923
23448;3803;921
23452;3817;910
23456;3820;907
23459;3832;904
23463;3836;893
23467;3847;889
23470;3850;878
23474;3854;874
23478;3864;862
23481;3870;856
23485;3880;841
23489;3883;829
23492;3887;813
23496;3899;797
23499;3904;779
23503;3915;747
23507;3917;716
23510;3928;685
23514;3931;652
23518;3934;632
23521;3944;590
23525;3947;543
23529;3959;506
23532;3963;456
23536;3966;427
23540;3974;397
23543;3979;366
23547;3983;317
23551;3996;281
23554;4008;237
23558;4012;200
23561;4013;189
23565;4016;188
23569;4026;170
23572;4030;152
23576;4039;119
23580;4045;63
23583;4055;59
23587;4057;45
23591;4059;31
23594;4062;30
23598;4063;29
23602;4063;24
23605;4073;22
23609;4074;19
23612;4075;18
23616;4077;8
23620;4080;5
23623;4088;5
23627;4089;4
23631;4088;4
23634;4090;2
23638;4090;4
23642;4092;3
23645;4091;4
23649;4092;3
23653;4091;4
23656;4091;4
23660;4091;2
23664;4090;3
23667;4088;3
23671;4088;3
23674;4076;3
23678;4075;3
23682;4063;2
23685;4059;4
23689;4048;2
23693;4044;3
23696;4029;3
23700;4013;4
23704;3994;1
23707;3979;2
23711;3960;2
23715;3943;3
23718;3916;3
23722;3888;4
23726;3853;1
23729;3820;2
23733;3802;3
23736;3775;2
23740;3769;3
23744;3727;3
23747;3690;3
23751;3632;5
23755;3583;2
23758;3544;3
23762;3487;2
23766;3451;4
23769;3400;3
23773;3351;2
23777;3289;3
23780;3240;1
23784;3192;3
23787;3132;3
23791;3063;3
23795;3003;3
23798;2922;1
23802;2840;3
23806;2735;1
23809;2636;3
23813;2491;3
23817;2394;3
23820;2311;3
23824;2186;3
23828;2077;2
23831;1980;2
23835;1851;2
23839;1706;3
23842;1608;1
23846;1483;1
23849;1325;2
23853;1160;3
23857;1096;2
23860;1078;2
23864;1068;2
23868;1066;2
23871;1052;3
23875;1050;1
23879;1039;3
23882;1036;2
23886;1031;1
23890;1019;3
23893;1017;3
23897;1017;3
23900;1016;3
23904;1008;2
23908;1017;2
23911;1015;2
23915;1007;1
23919;1007;3
23922;1006;3
23926;1005;2
23930;1003;1
23933;1004;2
23937;1002;3
23941;1002;3
23944;1002;3
23948;1001;1
23952;1002;1
23955;1000;3
23959;1000;2
23962;1000;1
