Column1;Column2;Column3
18081;1021;1
18085;1019;1
18089;1018;1
18092;1019;1
18096;1019;1
18100;1019;1
18103;1019;0
18107;1017;1
18110;1017;1
18114;1018;3
18118;1018;0
18121;1019;0
18125;1019;2
18129;1019;1
18132;1019;2
18136;1019;2
18140;1018;0
18143;1018;0
18147;1018;2
18151;1019;2
18154;1018;1
18158;1021;1
18162;1019;1
18165;1019;1
18169;1018;1
18172;1019;2
18176;1031;2
18180;1070;2
18183;1081;1
18187;1101;1
18191;1120;1
18194;1135;2
18198;1147;2
18202;1146;1
18205;1120;1
18209;1113;1
18213;1102;3
18216;1147;1
18220;1166;2
18224;1162;0
18227;1176;2
18231;1192;0
18234;1192;1
18238;1195;1
18242;1198;1
18245;1214;2
18249;1246;1
18253;1255;1
18256;1262;2
18260;1276;1
18264;1304;1
18267;1324;1
18271;1334;1
18275;1341;2
18278;1357;0
18282;1371;1
18285;1356;1
18289;1326;1
18293;1307;1
18296;1305;1
18300;1296;1
18304;1305;1
18307;1309;2
18311;1322;1
18315;1324;1
18318;1357;0
18322;1398;1
18326;1389;1
18329;1402;0
18333;1434;0
18337;1293;0
18340;1853;1
18344;2716;0
18347;2893;2
18351;3037;2
18355;3164;1
18358;3389;1
18362;3577;2
18366;3664;1
18369;3742;1
18373;3846;1
18377;3918;1
18380;3982;1
18384;4039;2
18388;4074;4
18391;4095;21
18395;4095;139
18398;4095;240
18402;4095;282
18406;4095;330
18409;4095;391
18413;4095;448
18417;4095;510
18420;4095;553
18424;4095;573
18428;4095;589
18431;4095;603
18435;4095;607
18439;4095;778
18442;4095;1260
18446;4095;1565
18450;4095;1702
18453;4095;1770
18457;4095;1736
18460;4095;1559
18464;4095;1273
18468;4095;894
18471;4095;640
18475;4095;618
18479;4095;607
18482;4095;602
18486;4095;600
18490;4095;586
18493;4095;574
18497;4095;570
18501;4095;558
18504;4095;553
18508;4095;540
18511;4095;537
18515;4095;524
18519;4095;509
18522;4095;505
18526;4095;492
18530;4095;479
18533;4095;474
18537;4095;459
18541;4095;455
18544;4095;442
18548;4095;431
18552;4095;427
18555;4095;415
18559;4095;412
18563;4095;410
18566;4095;408
18570;4095;398
18573;4095;397
18577;4095;395
18581;4095;395
18584;4095;395
18588;4095;394
18592;4095;395
18595;4095;396
18599;4095;395
18603;4095;398
18606;4095;399
18610;4095;400
18614;4095;407
18617;4095;409
18621;4095;409
18625;4095;409
18628;4095;411
18632;4095;410
18635;4095;408
18639;4095;408
18643;4095;408
18646;4095;409
18650;4095;409
18654;4095;410
18657;4095;409
18661;4095;410
18665;4095;410
18668;4095;409
18672;4095;410
18676;4095;410
18679;4095;411
18683;4095;413
18686;4095;415
18690;4095;424
18694;4095;427
18697;4095;429
18701;4095;432
18705;4095;432
18708;4095;441
18712;4095;443
18716;4095;443
18719;4095;444
18723;4095;445
18727;4095;444
18730;4095;443
18734;4095;443
18738;4095;442
18741;4095;430
18745;4095;429
18748;4095;423
18752;4095;408
18756;4095;393
18759;4095;382
18763;4095;365
18767;4095;360
18770;4095;335
18774;4095;320
18778;4095;313
18781;4095;299
18785;4095;288
18789;4095;282
18792;4095;272
18796;4095;271
18799;4095;269
18803;4095;264
18807;4095;253
18810;4095;248
18814;4095;235
18818;4095;220
18821;4095;200
18825;4095;142
18829;4095;90
18832;4095;29
18836;4095;7
18840;4095;5
18843;4095;4
18847;4095;2
18851;4095;3
18854;4095;0
18858;4095;1
18861;4095;3
18865;4095;1
18869;4095;3
18872;4095;0
18876;4095;0
18880;4095;1
18883;4095;1
18887;4095;1
18891;4095;0
18894;4095;2
18898;4095;1
18902;4095;2
18905;4095;1
18909;4095;1
18912;4093;1
18916;4026;1
18920;3952;1
18923;3868;2
18927;3792;2
18931;3720;1
18934;3672;1
18938;3611;2
18942;3519;3
18945;3438;0
18949;3325;0
18953;3208;2
18956;3065;2
18960;2889;0
18964;2638;0
18967;2300;0
18971;1865;2
18974;1546;1
18978;1096;0
18982;940;1
18985;937;0
18989;925;1
18993;920;2
18996;908;2
19000;903;6
19004;894;3
19007;893;2
19011;889;1
19015;888;1
19018;886;0
19022;878;0
19026;877;0
19029;875;1
19033;874;3
19036;874;0
19040;872;1
19044;872;0
19047;873;2
19051;874;2
19055;873;1
19058;874;0
19062;872;2
19066;872;2
19069;873;0
19073;872;2
19077;863;0
19080;871;0
19084;872;1
19087;872;2
19091;864;2
19095;871;0
19098;861;1
19102;862;0
19106;862;1
19109;860;0
19113;863;3
19117;861;1
19120;860;0
19124;861;1
19128;860;2
19131;860;2
19135;859;3
19139;860;1
19142;861;1
19146;860;2
19149;858;2
19153;859;1
19157;858;1
19160;859;2
19164;859;0
19168;858;0
19171;859;0
19175;858;0
19179;858;1
19182;858;2
19186;858;1
19190;857;2
19193;859;0
19197;857;1
19200;857;2
19204;856;3
19208;856;1
19211;856;1
19215;858;2
19219;859;2
19222;858;1
19226;858;0
19230;858;0
19233;857;0
19237;862;1
19241;872;1
19244;871;2
19248;872;1
19252;871;2
19255;872;0
19259;874;2
19262;873;2
19266;873;1
19270;874;0
19273;875;1
19277;875;2
19281;877;2
19284;876;1
19288;877;0
19292;877;2
19295;879;2
19299;888;1
19303;889;1
19306;889;2
19310;890;2
19313;890;1
19317;891;2
19321;892;0
19324;893;2
19328;894;2
19332;895;1
19335;909;1
19339;921;2
19343;952;1
19346;986;0
19350;953;1
19354;1177;1
19357;1848;1
19361;2490;0
19365;2856;2
19368;2972;0
19372;3086;1
19375;3272;1
19379;3449;1
19383;3565;3
19386;3696;1
19390;3820;1
19394;3902;1
19397;3981;1
19401;4040;3
19405;4090;4
19408;4095;21
19412;4095;156
19416;4095;240
19419;4095;269
19423;4095;301
19427;4095;363
19430;4095;430
19434;4095;495
19437;4095;554
19441;4095;588
19445;4095;615
19448;4095;632
19452;4095;635
19456;4095;638
19459;4095;648
19463;4095;639
19467;4095;639
19470;4095;635
19474;4095;634
19478;4095;631
19481;4095;621
19485;4095;619
19488;4095;616
19492;4095;608
19496;4095;604
19499;4095;601
19503;4095;591
19507;4095;587
19510;4095;583
19514;4095;572
19518;4095;569
19521;4095;558
19525;4095;553
19529;4095;541
19532;4095;537
19536;4095;527
19540;4095;523
19543;4095;510
19547;4095;508
19550;4095;506
19554;4095;504
19558;4095;504
19561;4095;503
19565;4095;504
19569;4095;504
19572;4095;504
19576;4095;506
19580;4095;507
19583;4095;509
19587;4095;509
19591;4095;509
19594;4095;520
19598;4095;520
19601;4095;522
19605;4095;523
19609;4095;524
19612;4095;524
19616;4095;524
19620;4095;524
19623;4095;524
19627;4095;524
19631;4095;524
19634;4095;524
19638;4095;526
19642;4095;524
19645;4095;526
19649;4095;525
19653;4095;526
19656;4095;525
19660;4095;526
19663;4095;524
19667;4095;524
19671;4095;524
19674;4095;526
19678;4095;526
19682;4095;526
19685;4095;527
19689;4095;525
19693;4095;527
19696;4095;528
19700;4095;526
19704;4095;527
19707;4095;527
19711;4095;528
19714;4095;537
19718;4095;536
19722;4095;537
19725;4095;538
19729;4095;538
19733;4095;536
19736;4095;538
19740;4095;539
19744;4095;539
19747;4095;540
19751;4095;539
19755;4095;541
19758;4095;541
19762;4095;540
19766;4095;541
19769;4095;541
19773;4095;542
19776;4095;542
19780;4095;541
19784;4095;541
19787;4095;542
19791;4095;543
19795;4095;543
19798;4095;541
19802;4095;538
19806;4095;539
19809;4095;528
19813;4095;523
19817;4095;524
19820;4095;507
19824;4095;494
19828;4095;491
19831;4095;477
19835;4095;463
19838;4095;460
19842;4095;455
19846;4095;430
19849;4095;413
19853;4095;399
19857;4095;380
19860;4095;366
19864;4095;348
19868;4095;314
19871;4095;281
19875;4095;253
19879;4095;220
19882;4095;170
19886;4095;143
19889;4095;106
19893;4095;70
19897;4095;24
19900;4095;17
19904;4095;5
19908;4095;1
19911;4095;0
19915;4095;2
19919;4095;3
19922;4095;2
19926;4095;2
19930;4095;0
19933;4095;3
19937;4095;1
19941;4095;1
19944;4095;1
19948;4095;1
19951;4095;2
19955;4095;1
19959;4095;2
19962;4095;2
19966;4095;2
19970;4095;2
19973;4095;0
19977;4095;2
19981;4095;0
19984;4095;2
19988;4043;2
19992;3979;1
19995;3897;2
19999;3834;1
20002;3801;0
20006;3755;0
20010;3708;1
20013;3656;1
20017;3575;1
20021;3471;0
20024;3400;1
20028;3292;2
20032;3193;1
20035;3072;2
20039;2926;2
20043;2779;1
20046;2590;0
20050;2312;1
20054;1918;1
20057;1439;0
20061;1101;2
20064;1000;0
20068;988;2
20072;985;0
20075;983;0
20079;971;1
20083;968;0
20086;957;2
20090;955;0
20094;954;1
20097;951;2
20101;942;2
20105;941;2
20108;938;0
20112;937;0
20115;935;2
20119;927;0
20123;926;0
20126;926;2
20130;923;2
20134;922;1
20137;921;0
20141;920;1
20145;921;1
20148;920;2
20152;919;2
20156;912;2
20159;919;0
20163;911;2
20167;910;2
20170;910;1
20174;910;1
20177;909;0
20181;908;2
20185;909;1
20188;909;1
20192;909;2
20196;909;1
20199;911;2
20203;909;1
20207;910;1
20210;910;1
20214;919;1
20218;910;2
20221;910;2
20225;910;1
20229;919;3
20232;919;2
20236;912;1
20239;919;1
20243;919;1
20247;919;0
20250;920;1
20254;919;2
20258;920;2
20261;918;2
20265;919;2
20269;920;2
20272;920;0
20276;920;2
20280;911;2
20283;919;0
20287;921;1
20290;921;1
20294;920;1
20298;919;1
20301;920;1
20305;920;1
20309;920;1
20312;912;2
20316;919;0
20320;912;1
20323;920;2
20327;911;0
20331;912;2
20334;912;0
20338;910;0
20342;919;1
20345;920;1
20349;920;1
20352;912;2
20356;919;0
20360;912;0
20363;918;1
20367;911;1
20371;910;0
20374;920;0
20378;918;0
20382;909;1
20385;910;2
20389;909;1
20393;911;1
20396;909;1
20400;911;2
20403;909;1
20407;908;0
20411;908;2
20414;908;1
20418;909;2
20422;907;1
20425;908;1
20429;908;0
20433;908;0
20436;909;2
20440;907;0
20444;908;1
20447;908;1
20451;908;0
20455;909;1
20458;910;2
20462;909;2
20465;910;1
20469;911;1
20473;909;1
20476;910;2
20480;920;1
20484;920;2
20487;920;1
20491;921;2
20495;922;2
20498;923;3
20502;923;0
20506;936;0
20509;1000;0
20513;1022;0
20517;1135;2
20520;1785;1
20524;2063;2
20527;2538;1
20531;2826;1
20535;3004;2
20538;3230;3
20542;3439;2
20546;3549;1
20549;3645;1
20553;3758;2
20557;3851;0
20560;3929;2
20564;3998;2
20568;4057;1
20571;4095;2
20575;4095;1
20578;4095;2
20582;4095;3
20586;4095;8
20589;4095;173
20593;4095;314
20597;4095;392
20600;4095;445
20604;4095;504
20608;4095;539
20611;4095;568
20615;4095;587
20619;4095;602
20622;4095;604
20626;4095;606
20630;4095;604
20633;4095;604
20637;4095;602
20640;4095;600
20644;4095;589
20648;4095;589
20651;4095;583
20655;4095;573
20659;4095;568
20662;4095;557
20666;4095;540
20670;4095;526
20673;4095;508
20677;4095;489
20681;4095;443
20684;4095;375
20688;4095;280
20691;4095;155
20695;4095;72
20699;4095;28
20702;4095;19
20706;4095;4
20710;4095;2
20713;4095;2
20717;4095;2
20721;4095;2
20724;4095;0
20728;4095;2
20732;4095;0
20735;4095;1
20739;4095;1
20743;4095;1
20746;4095;1
20750;4095;0
20753;4095;1
20757;4095;1
20761;4095;1
20764;4095;1
20768;4095;0
20772;4095;1
20775;4095;2
20779;4095;2
20783;4095;0
20786;4095;2
20790;4095;1
20794;4095;3
20797;4095;1
20801;4095;1
20804;4095;2
20808;4095;0
20812;4095;1
20815;4095;1
20819;4095;3
20823;4095;2
20826;4095;1
20830;4095;1
20834;4095;1
20837;4095;1
20841;4095;0
20845;4095;2
20848;4095;0
20852;4095;2
20856;4095;2
20859;4095;2
20863;4095;1
20866;4095;3
20870;4095;1
20874;4095;1
20877;4095;2
20881;4095;0
20885;4095;0
20888;4095;2
20892;4095;2
20896;4095;1
20899;4095;1
20903;4095;2
20907;4095;2
20910;4095;2
20914;4095;1
20918;4095;0
20921;4095;0
20925;4095;1
20928;4095;1
20932;4095;2
20936;4095;2
20939;4095;1
20943;4095;1
20947;4095;1
20950;4095;1
20954;4095;1
20958;4095;2
20961;4095;3
20965;4095;2
20969;4095;1
20972;4095;1
20976;4095;1
20979;4095;1
20983;4095;2
20987;4095;2
20990;4095;2
20994;4095;1
20998;4095;1
21001;4095;0
21005;4095;0
21009;4095;0
21012;4095;1
21016;4095;1
21020;4095;2
21023;4095;2
21027;4095;2
21031;4095;1
21034;4095;3
21038;4095;3
21041;4095;1
21045;4095;0
21049;4095;2
21052;4095;0
21056;4095;2
21060;4095;2
21063;4095;2
21067;4095;0
21071;4095;0
21074;4095;0
21078;4095;2
21082;4095;0
21085;4095;0
21089;4095;0
21092;4095;1
21096;4095;2
21100;4095;0
21103;4095;0
21107;4095;2
21111;4095;0
21114;4095;0
21118;4095;1
21122;4095;3
21125;4095;1
21129;4095;0
21133;4095;1
21136;4095;0
21140;4095;1
21144;4095;1
21147;4095;2
21151;4095;1
21154;4095;2
21158;4095;2
21162;4095;1
21165;4095;1
21169;4095;2
21173;4095;1
21176;4095;1
21180;4095;1
21184;4095;2
21187;4095;1
21191;4095;0
21195;4095;2
21198;4095;2
21202;4095;2
21205;4095;1
21209;4095;0
21213;4095;1
21216;4095;1
21220;4095;2
21224;4095;1
21227;4095;1
21231;4095;1
21235;4095;2
21238;4095;2
21242;4095;2
21246;4095;2
21249;4014;1
21253;3934;2
21257;3852;0
21260;3818;2
21264;3769;3
21267;3704;1
21271;3624;1
21275;3528;1
21278;3401;2
21282;3261;2
21286;3129;1
21289;2990;0
21293;2888;3
21297;2761;2
21300;2637;1
21304;2443;1
21308;2138;1
21311;1768;0
21315;1435;1
21319;1098;0
21322;952;1
21326;908;1
21329;861;2
21333;845;1
21337;870;1
21340;876;0
21344;874;2
21348;872;2
21351;864;2
21355;861;3
21359;862;0
21362;860;1
21366;860;0
21370;858;2
21373;859;0
21377;859;2
21380;860;1
21384;859;0
21388;860;0
21391;859;0
21395;860;1
21399;858;2
21402;859;0
21406;858;2
21410;859;0
21413;860;1
21417;859;1
21421;857;1
21424;858;2
21428;856;2
21432;856;0
21435;857;2
21439;857;2
21442;858;1
21446;858;0
21450;858;1
21453;858;1
21457;856;1
21461;855;1
21464;855;0
21468;848;1
21472;855;0
21475;855;1
21479;855;0
21483;855;0
21486;856;0
21490;848;1
21493;856;2
21497;856;2
21501;848;0
21504;848;2
21508;856;1
21512;854;2
21515;855;2
21519;847;2
21523;854;1
21526;855;2
21530;854;1
21534;845;1
21537;846;0
21541;846;1
21545;846;1
21548;846;1
21552;846;0
21555;846;1
21559;846;2
21563;846;1
21566;846;1
21570;846;2
21574;845;1
21577;845;2
21581;845;3
21585;844;2
21588;846;1
21592;846;2
21596;845;0
21599;846;2
21603;846;2
21606;854;2
21610;845;1
21614;845;2
21617;845;0
21621;845;0
21625;846;1
21628;847;1
21632;847;1
21636;848;2
21639;855;1
21643;855;2
21647;848;0
21650;848;1
21654;848;2
21658;854;1
21661;847;1
21665;855;0
21668;855;1
21672;856;2
21676;848;0
21679;855;0
21683;857;1
21687;856;1
21690;856;2
21694;857;1
21698;856;1
21701;857;1
21705;857;1
21709;856;1
21712;859;2
21716;858;1
21720;857;1
21723;857;2
21727;858;1
21730;858;0
21734;858;1
21738;859;1
21741;858;2
21745;860;1
21749;860;1
21752;860;1
21756;859;2
21760;861;0
21763;863;2
21767;860;3
21771;862;1
21774;864;2
21778;860;1
21781;873;4
21785;842;73
21789;815;134
21792;799;153
21796;808;381
21800;826;1037
21803;854;1675
21807;864;2106
21811;876;2429
21814;888;2655
21818;887;2808
21822;879;2927
21825;874;3037
21829;846;3129
21833;810;3193
21836;764;3257
21840;717;3304
21843;683;3360
21847;649;3415
21851;590;3463
21854;477;3496
21858;382;3532
21862;311;3563
21865;284;3598
21869;267;3627
21873;254;3647
21876;239;3675
21880;247;3706
21884;238;3739
21887;238;3771
21891;248;3805
21894;248;3838
21898;251;3868
21902;251;3895
21905;252;3917
21909;271;3933
21913;299;3952
21916;333;3977
21920;428;3981
21924;511;3997
21927;559;4015
21931;590;4029
21935;633;4041
21938;652;4047
21942;681;4076
21946;701;4094
21949;734;4095
21953;778;4095
21956;824;4095
21960;873;4095
21964;906;4095
21967;943;4095
21971;989;4095
21975;1032;4095
21978;1054;4095
21982;1082;4095
21986;1198;4095
21989;1479;4095
21993;1679;4095
21997;1816;4095
22000;1911;4095
22004;2028;4095
22007;2155;4095
22011;2223;4095
22015;2317;4095
22018;2395;4095
22022;2472;4095
22026;2537;4095
22029;2588;4095
22033;2622;4095
22037;2650;4095
22040;2697;4094
22044;2743;4075
22048;2763;4071
22051;2794;4048
22055;2845;4040
22059;2877;4027
22062;2894;4010
22066;2940;3992
22069;2968;3977
22073;2985;3962
22077;3014;3946
22080;3033;3928
22084;3064;3902
22088;3088;3883
22091;3102;3864
22095;3131;3848
22099;3159;3822
22102;3178;3801
22106;3183;3776
22110;3215;3757
22113;3241;3739
22117;3262;3720
22121;3275;3691
22124;3296;3675
22128;3311;3658
22131;3324;3639
22135;3339;3624
22139;3354;3591
22142;3359;3566
22146;3387;3545
22150;3399;3518
22153;3404;3501
22157;3423;3481
22161;3433;3467
22164;3439;3437
22168;3451;3419
22172;3466;3400
22175;3482;3383
22179;3496;3360
22182;3512;3338
22186;3516;3320
22190;3528;3304
22193;3544;3287
22197;3548;3272
22201;3564;3255
22204;3577;3241
22208;3579;3215
22212;3594;3207
22215;3600;3191
22219;3611;3178
22223;3626;3162
22226;3640;3148
22230;3647;3132
22234;3660;3114
22237;3672;3086
22241;3676;3066
22244;3687;3048
22248;3690;3019
22252;3695;2998
22255;3709;2959
22259;3722;2936
22263;3725;2904
22266;3738;2873
22270;3751;2839
22274;3757;2795
22277;3768;2761
22281;3771;2718
22285;3776;2683
22288;3787;2634
22292;3802;2600
22295;3816;2556
22299;3821;2504
22303;3832;2429
22306;3840;2363
22310;3851;2296
22314;3863;2218
22317;3867;2150
22321;3870;2041
22325;3881;1948
22328;3896;1888
22332;3897;1816
22336;3901;1719
22339;3913;1612
22343;3917;1497
22347;3929;1389
22350;3933;1259
22354;3943;1103
22357;3946;967
22361;3948;862
22365;3960;750
22368;3961;654
22372;3966;634
22376;3980;631
22379;3982;621
22383;3993;618
22387;3997;616
22390;4008;607
22394;4010;604
22398;4012;603
22401;4025;601
22405;4026;601
22408;4031;591
22412;4041;590
22416;4043;587
22419;4045;586
22423;4055;585
22427;4059;575
22430;4063;574
22434;4072;573
22438;4074;571
22441;4077;569
22445;4078;559
22449;4089;557
22452;4092;556
22456;4093;552
22460;4095;541
22463;4095;539
22467;4095;526
22470;4095;524
22474;4095;510
22478;4095;506
22481;4095;493
22485;4095;478
22489;4095;463
22492;4095;457
22496;4095;430
22500;4095;409
22503;4095;381
22507;4095;352
22511;4095;330
22514;4095;300
22518;4095;282
22522;4095;254
22525;4095;219
22529;4095;153
22532;4095;109
22536;4095;59
22540;4095;23
22543;4095;20
22547;4095;18
22551;4095;9
22554;4095;8
22558;4095;4
22562;4095;3
22565;4095;1
22569;4095;1
22573;4095;1
22576;4095;2
22580;4095;3
22583;4095;1
22587;4095;0
22591;4095;2
22594;4095;2
22598;4095;1
22602;4095;2
22605;4095;2
22609;4095;1
22613;4095;1
22616;4095;2
22620;4095;1
22624;4095;1
22627;4095;2
22631;4095;3
22635;4095;2
22638;4095;3
22642;4095;2
22645;4095;2
22649;4095;1
22653;4095;2
22656;4095;1
22660;4095;1
22664;4095;0
22667;4095;1
22671;4095;1
22675;4095;2
22678;4060;0
22682;4027;2
22686;3996;1
22689;3947;0
22693;3915;1
22696;3871;1
22700;3823;0
22704;3773;2
22707;3720;0
22711;3656;3
22715;3608;0
22718;3528;2
22722;3449;1
22726;3385;2
22729;3311;2
22733;3227;1
22737;3160;2
22740;3049;1
22744;2984;1
22748;2895;0
22751;2825;3
22755;2714;0
22758;2552;2
22762;2445;0
22766;2316;2
22769;2239;1
22773;2157;2
22777;2045;1
22780;1931;1
22784;1741;0
22788;1615;0
22791;1470;2
22795;1369;1
22799;1211;1
22802;1101;1
22806;937;1
22810;886;1
22813;859;1
22817;841;0
22820;824;0
22824;798;0
22828;782;1
22831;779;1
22835;777;3
22839;763;2
22842;761;1
22846;767;1
22850;777;0
22853;779;2
22857;778;2
22861;777;1
22864;777;1
22868;777;1
22871;778;1
22875;777;1
22879;781;1
22882;782;1
22886;779;0
22890;782;1
22893;781;1
22897;782;1
22901;783;1
22904;782;1
22908;783;0
22912;783;0
22915;790;2
22919;792;1
22923;793;1
22926;792;0
22930;792;1
22933;791;0
22937;784;0
22941;792;0
22944;792;1
22948;792;0
22952;792;1
22955;792;0
22959;791;1
22963;783;1
22966;791;2
22970;792;4
22974;792;0
22977;783;0
22981;784;1
22984;791;1
22988;783;1
22992;784;2
22995;790;0
22999;783;1
23003;784;1
23006;784;0
23010;781;1
23014;790;0
23017;782;1
23021;790;2
23025;782;0
23028;792;0
23032;791;2
23036;784;2
23039;783;1
23043;784;2
23046;792;1
23050;783;2
23054;792;2
23057;792;2
23061;792;3
23065;795;0
23068;794;2
23072;793;0
23076;793;2
23079;794;2
23083;796;1
23087;794;1
23090;795;1
23094;795;1
23097;796;0
23101;796;1
23105;797;1
23108;797;2
23112;796;1
23116;796;0
23119;797;0
23123;797;1
23127;798;1
23130;798;0
23134;799;0
23138;799;1
23141;798;1
23145;800;1
23149;806;1
23152;800;0
23156;798;0
23159;806;2
23163;800;2
23167;807;1
23170;808;1
23174;800;2
23178;799;1
23181;800;2
23185;799;1
23189;800;3
23192;807;2
23196;808;1
23200;808;1
23203;808;1
23207;807;2
23211;800;1
23214;798;1
23218;800;1
23221;807;1
23225;808;1
23229;800;2
23232;808;0
23236;807;1
23240;809;1
23243;810;1
23247;808;2
23251;808;2
23254;808;1
23258;808;1
23262;809;2
23265;808;1
23269;808;1
23272;810;0
23276;809;1
23280;810;0
23283;809;1
23287;809;1
23291;810;1
23294;810;0
23298;809;1
23302;810;2
23305;810;0
23309;809;0
23313;807;0
23316;809;1
23320;808;1
23324;808;2
23327;810;1
23331;809;0
23334;808;1
23338;809;1
23342;810;2
23345;811;1
23349;809;1
23353;806;2
23356;814;0
23360;808;3
23364;795;25
23367;793;41
23371;778;76
23375;776;432
23378;783;1085
23382;796;1607
23385;807;1965
23389;812;2300
23393;815;2572
23396;814;2744
23400;812;2887
23404;800;2987
23407;796;3086
23411;794;3181
23415;781;3243
23418;780;3306
23422;775;3386
23426;766;3482
23429;765;3561
23433;777;3632
23437;780;3693
23440;791;3740
23444;796;3770
23447;799;3801
23451;811;3819
23455;816;3833
23458;826;3835
23462;832;3822
23466;843;3830
23469;846;3822
23473;856;3807
23477;864;3792
23480;877;3785
23484;891;3741
23488;905;3703
23491;922;3656
23495;953;3758
23498;971;3768
23502;992;3774
23506;1019;3784
23509;1054;3788
23513;1085;3802
23517;1112;3802
23520;1134;3816
23524;1162;3822
23528;1181;3832
23531;1200;3835
23535;1223;3850
23539;1240;3854
23542;1383;3863
23546;1594;3879
23550;1820;3881
23553;1995;3885
23557;2153;3896
23560;2300;3895
23564;2441;3899
23568;2524;3899
23571;2604;3898
23575;2681;3888
23579;2751;3884
23582;2810;3870
23586;2857;3865
23590;2911;3854
23593;2972;3851
23597;3033;3840
23601;3071;3832
23604;3112;3807
23608;3160;3788
23612;3210;3772
23615;3245;3742
23619;3288;3728
23622;3320;3709
23626;3356;3693
23630;3389;3675
23633;3422;3662
23637;3451;3644
23641;3469;3629
23644;3498;3612
23648;3517;3596
23652;3544;3578
23655;3564;3552
23659;3582;3534
23663;3610;3502
23666;3629;3485
23670;3643;3456
23673;3661;3439
23677;3679;3416
23681;3705;3368
23684;3721;3337
23688;3739;3296
23692;3754;3260
23695;3772;3226
23699;3785;3183
23703;3801;3147
23706;3817;3085
23710;3831;3023
23714;3849;2972
23717;3854;2908
23721;3865;2841
23725;3871;2767
23728;3886;2701
23732;3900;2608
23735;3912;2542
23739;3916;2472
23743;3930;2378
23746;3934;2295
23750;3946;2216
23754;3960;2144
23757;3965;2056
23761;3976;1948
23765;3980;1855
23768;3992;1756
23772;3995;1631
23776;4000;1497
23779;4011;1341
23783;4022;1225
23786;4025;1088
23790;4027;941
23794;4039;816
23797;4042;703
23801;4045;634
23805;4055;621
23808;4060;618
23812;4062;606
23816;4075;605
23819;4076;604
23823;4078;599
23827;4089;591
23830;4092;591
23834;4095;588
23838;4095;587
23841;4095;585
23845;4095;584
23848;4095;583
23852;4095;576
23856;4095;574
23859;4095;574
23863;4095;572
23867;4095;572
23870;4095;571
23874;4095;570
23878;4095;569
23881;4095;568
23885;4095;567
23889;4095;560
23892;4095;559
23896;4095;558
23899;4095;558
23903;4095;555
23907;4095;557
23910;4095;554
23914;4095;551
23918;4095;552
23921;4095;550
23925;4095;543
23929;4095;541
23932;4095;539
23936;4095;536
23940;4095;526
23943;4095;524
23947;4095;512
23951;4095;510
23954;4095;508
23958;4095;504
23961;4095;495
23965;4095;490
23969;4095;478
23972;4095;463
23976;4095;455
23980;4095;441
23983;4095;428
23987;4095;411
23991;4095;397
23994;4095;384
23998;4095;368
24002;4095;359
24005;4095;346
24009;4095;333
24013;4095;330
24016;4095;314
24020;4095;296
24023;4095;270
24027;4095;240
24031;4095;222
24034;4095;187
24038;4095;152
24042;4095;104
24045;4095;72
24049;4095;44
24053;4095;29
24056;4095;23
24060;4095;16
24064;4095;7
24067;4095;7
24071;4095;5
24074;4095;6
24078;4095;3
24082;4095;2
24085;4095;2
24089;4095;2
24093;4095;2
24096;4095;1
24100;4095;0
24104;4095;0
24107;4095;1
24111;4095;2
24115;4095;1
24118;4095;2
24122;4095;1
24126;4095;0
24129;4095;1
24133;4095;2
24136;4095;1
24140;4095;0
24144;4095;0
24147;4095;1
24151;4095;2
24155;4095;1
24158;4095;0
24162;4095;1
24166;4095;1
24169;4095;2
24173;4095;1
24177;4095;2
24180;4095;1
24184;4095;0
24187;4095;1
24191;4095;1
24195;4095;2
24198;4095;0
24202;4095;1
24206;4095;1
24209;4095;0
24213;4095;2
24217;4095;2
24220;4095;0
24224;4095;0
24228;4095;0
24231;4095;1
24235;4095;1
24239;4095;1
24242;4095;2
24246;4095;1
24249;4095;0
24253;4095;1
24257;4095;1
24260;4095;2
24264;4095;2
24268;4095;2
24271;4095;2
24275;4076;2
24279;4071;2
24282;4032;0
24286;3993;0
24290;3945;1
24293;3901;3
24297;3854;0
24301;3786;1
24304;3725;1
24308;3657;1
24311;3567;2
24315;3486;0
24319;3432;1
24322;3339;1
24326;3256;1
24330;3148;0
24333;3040;1
24337;2919;0
24341;2808;1
24344;2637;1
24348;2489;1
24352;2379;0
24355;2282;1
24359;2158;2
24362;2044;2
24366;1917;1
24370;1806;2
24373;1689;1
24377;1567;1
24381;1467;1
24384;1353;0
24388;1192;2
24392;1114;2
24395;1083;1
24399;1050;2
24403;1020;0
24406;990;2
24410;967;0
24414;942;2
24417;922;1
24421;904;1
24424;892;1
24428;895;0
24432;904;1
24435;904;2
24439;903;0
24443;896;2
24446;894;0
24450;901;2
24454;893;2
24457;894;1
24461;903;1
24465;894;0
24468;894;0
24472;902;1
24475;894;0
24479;896;1
24483;904;0
24486;895;2
24490;903;0
24494;904;0
24497;895;1
24501;896;2
24505;895;2
24508;894;1
24512;904;1
24516;896;0
24519;893;2
24523;895;3
24527;894;2
24530;894;1
24534;893;0
24537;893;0
24541;894;1
24545;893;0
24548;894;1
24552;894;1
24556;892;1
24559;893;0
24563;893;0
24567;894;0
24570;893;1
24574;893;1
24578;892;2
24581;893;2
24585;893;1
24588;892;0
24592;891;2
24596;891;1
24599;891;1
24603;891;0
24607;894;1
24610;890;2
24614;893;1
24618;893;0
24621;891;0
24625;892;1
